ean,nom,prix,magasin,image,categorie,nutriscore
0025583007291,Tofurky Smoky Maple Bacon Tempeh Rashers,2.7,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/7291/1.400.jpg,Épicerie,unknown
0025583007314,Roast With Herb Gravy,3.41,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/7314/2.400.jpg,Épicerie,unknown
0025583007314,Roast With Herb Gravy,3.05,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/7314/2.400.jpg,Épicerie,unknown
0025583007314,Roast With Herb Gravy,2.78,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/7314/2.400.jpg,Épicerie,unknown
0025583009639,Tofurky,2.46,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/9639/2.400.jpg,Épicerie,unknown
0025583009639,Tofurky,2.35,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/9639/2.400.jpg,Épicerie,unknown
0025583009639,Tofurky,2.76,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/9639/2.400.jpg,Épicerie,unknown
0025583109582,Tofurky 10% Off Slow Roasted Chick'n Lightly Seasoned 227G (order 5 For Trade Ou,3.08,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/310/9582/2.400.jpg,Épicerie,unknown
0025583109582,Tofurky 10% Off Slow Roasted Chick'n Lightly Seasoned 227G (order 5 For Trade Ou,2.64,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/310/9582/2.400.jpg,Épicerie,unknown
0025583109582,Tofurky 10% Off Slow Roasted Chick'n Lightly Seasoned 227G (order 5 For Trade Ou,3.24,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/310/9582/2.400.jpg,Épicerie,unknown
0025583109599,Tofurky 10% Off Slow Roasted Tandoori Chick'n 227G,2.75,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/310/9599/3.400.jpg,Épicerie,unknown
0025583109599,Tofurky 10% Off Slow Roasted Tandoori Chick'n 227G,3.39,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/310/9599/3.400.jpg,Épicerie,unknown
0025583109599,Tofurky 10% Off Slow Roasted Tandoori Chick'n 227G,2.99,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/310/9599/3.400.jpg,Épicerie,unknown
0025583109605,Tofurky 10% Off Slow Roasted Barbeque Chick'n 227G,3.16,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/310/9605/2.400.jpg,Épicerie,unknown
0025583109605,Tofurky 10% Off Slow Roasted Barbeque Chick'n 227G,3.2,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/310/9605/2.400.jpg,Épicerie,unknown
0025583109605,Tofurky 10% Off Slow Roasted Barbeque Chick'n 227G,2.53,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/310/9605/2.400.jpg,Épicerie,unknown
0025583111868,Original Sausage - Beer Brat,3.04,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/311/1868/4.400.jpg,Meats and their products,b
0025583111868,Original Sausage - Beer Brat,2.86,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/311/1868/4.400.jpg,Meats and their products,b
0025583111868,Original Sausage - Beer Brat,2.81,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/311/1868/4.400.jpg,Meats and their products,b
0025600002278,Tastykake  krimpets sponge cakes  butterscotch,2.68,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/560/000/2278/1.400.jpg,Snacks,e
0025600002278,Tastykake  krimpets sponge cakes  butterscotch,2.79,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/560/000/2278/1.400.jpg,Snacks,e
0025600002278,Tastykake  krimpets sponge cakes  butterscotch,2.34,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/560/000/2278/1.400.jpg,Snacks,e
0025675014008,Choco Bliss,3.46,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/4008/2.400.jpg,Épicerie,unknown
0025675014008,Choco Bliss,3.41,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/4008/2.400.jpg,Épicerie,unknown
0025675014008,Choco Bliss,2.91,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/4008/2.400.jpg,Épicerie,unknown
0025675014862,Melba Toast Original,3.19,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/4862/7.400.jpg,Snacks,e
0025675014862,Melba Toast Original,3.36,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/4862/7.400.jpg,Snacks,e
0025675014862,Melba Toast Original,3.44,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/4862/7.400.jpg,Snacks,e
0025675014886,Melba Toast Sesame,2.82,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/4886/12.400.jpg,Crakers,d
0025675014886,Melba Toast Sesame,2.43,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/4886/12.400.jpg,Crakers,d
0025675014886,Melba Toast Sesame,2.8,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/4886/12.400.jpg,Crakers,d
0025675014893,Melba Toast Complet,2.61,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/4893/5.400.jpg,Épicerie,unknown
0025675014893,Melba Toast Complet,3.37,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/4893/5.400.jpg,Épicerie,unknown
0025675014893,Melba Toast Complet,3.38,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/4893/5.400.jpg,Épicerie,unknown
0025675014916,Melba Toast Multigrain- 200 G,3.42,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/4916/5.400.jpg,Épicerie,unknown
0025675014916,Melba Toast Multigrain- 200 G,2.56,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/4916/5.400.jpg,Épicerie,unknown
0025675014916,Melba Toast Multigrain- 200 G,2.68,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/4916/5.400.jpg,Épicerie,unknown
0025675015005,Rice Cake SS Sel,2.92,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5005/1.400.jpg,Plant based foods and beverages,b
0025675015005,Rice Cake SS Sel,2.33,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5005/1.400.jpg,Plant based foods and beverages,b
0025675015005,Rice Cake SS Sel,2.52,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5005/1.400.jpg,Plant based foods and beverages,b
0025675015173,Golden harvest,3.22,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5173/2.400.jpg,Épicerie,unknown
0025675015173,Golden harvest,2.7,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5173/2.400.jpg,Épicerie,unknown
0025675015173,Golden harvest,3.09,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5173/2.400.jpg,Épicerie,unknown
0025675015197,Golden Harvest,2.81,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5197/2.400.jpg,Épicerie,unknown
0025675015197,Golden Harvest,3.03,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5197/2.400.jpg,Épicerie,unknown
0025675015197,Golden Harvest,2.84,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5197/2.400.jpg,Épicerie,unknown
0025675015258,Rice cake,2.77,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5258/5.400.jpg,Plant based foods and beverages,c
0025675015258,Rice cake,3.38,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5258/5.400.jpg,Plant based foods and beverages,c
0025675015258,Rice cake,3.16,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5258/5.400.jpg,Plant based foods and beverages,c
0025675015289,Multigrain Thins,2.79,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5289/1.400.jpg,Épicerie,unknown
0025675015289,Multigrain Thins,2.91,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5289/1.400.jpg,Épicerie,unknown
0025675015289,Multigrain Thins,2.48,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5289/1.400.jpg,Épicerie,unknown
0025675015319,Ultra-Thin Rice Squares With Quinoa,2.77,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5319/4.400.jpg,Snacks,b
0025675015319,Ultra-Thin Rice Squares With Quinoa,2.45,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5319/4.400.jpg,Snacks,b
0025675015319,Ultra-Thin Rice Squares With Quinoa,2.65,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5319/4.400.jpg,Snacks,b
0025675015463,Rice Choco,3.18,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5463/1.400.jpg,Épicerie,unknown
0025675015463,Rice Choco,2.91,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5463/1.400.jpg,Épicerie,unknown
0025675015463,Rice Choco,2.92,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5463/1.400.jpg,Épicerie,unknown
0025675015470,Mini Corn Choco,2.97,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5470/1.400.jpg,Épicerie,unknown
0025675015470,Mini Corn Choco,2.69,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5470/1.400.jpg,Épicerie,unknown
0025675015470,Mini Corn Choco,2.68,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5470/1.400.jpg,Épicerie,unknown
0025675015739,Whole grain corn slims,2.36,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5739/9.400.jpg,Épicerie,unknown
0025675015739,Whole grain corn slims,2.58,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5739/9.400.jpg,Épicerie,unknown
0025675015739,Whole grain corn slims,3.4,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5739/9.400.jpg,Épicerie,unknown
0025675015876,Paskesz Breadstick Pizza,2.55,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5876/3.400.jpg,Épicerie,unknown
0025675015876,Paskesz Breadstick Pizza,2.79,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5876/3.400.jpg,Épicerie,unknown
0025675015876,Paskesz Breadstick Pizza,3.29,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/5876/3.400.jpg,Épicerie,unknown
0025675016002,Good Grains Crackers,2.81,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/6002/7.400.jpg,Plant based foods and beverages,d
0025675016002,Good Grains Crackers,2.69,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/6002/7.400.jpg,Plant based foods and beverages,d
0025675016002,Good Grains Crackers,2.56,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/6002/7.400.jpg,Plant based foods and beverages,d
0025675016033,Crackers Spelt,2.87,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/6033/6.400.jpg,Épicerie,unknown
0025675016033,Crackers Spelt,2.81,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/6033/6.400.jpg,Épicerie,unknown
0025675016033,Crackers Spelt,2.36,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/6033/6.400.jpg,Épicerie,unknown
0025675016057,Paskesz Flatbread Whlgrain Wheat,2.58,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/6057/6.400.jpg,Épicerie,unknown
0025675016057,Paskesz Flatbread Whlgrain Wheat,3.19,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/6057/6.400.jpg,Épicerie,unknown
0025675016057,Paskesz Flatbread Whlgrain Wheat,3.22,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/6057/6.400.jpg,Épicerie,unknown
0025675016088,Paskesz Flatbread Multigrain,2.48,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/6088/7.400.jpg,Plant based foods and beverages,d
0025675016088,Paskesz Flatbread Multigrain,2.5,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/6088/7.400.jpg,Plant based foods and beverages,d
0025675016088,Paskesz Flatbread Multigrain,2.58,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/501/6088/7.400.jpg,Plant based foods and beverages,d
0025675031357,Silhouette Mini Eclair Creme Lined Wafer Rolls,3.25,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/503/1357/5.400.jpg,Épicerie,unknown
0025675031357,Silhouette Mini Eclair Creme Lined Wafer Rolls,2.45,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/503/1357/5.400.jpg,Épicerie,unknown
0025675031357,Silhouette Mini Eclair Creme Lined Wafer Rolls,2.63,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/503/1357/5.400.jpg,Épicerie,unknown
0025675051201,Nosh Kes Rounds Snack,2.43,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/505/1201/3.400.jpg,Snacks,d
0025675051201,Nosh Kes Rounds Snack,3.32,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/505/1201/3.400.jpg,Snacks,d
0025675051201,Nosh Kes Rounds Snack,3.23,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/505/1201/3.400.jpg,Snacks,d
0025675051546,Paskesz Noshkes Onion Large,3,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/505/1546/2.400.jpg,Épicerie,unknown
0025675051546,Paskesz Noshkes Onion Large,3.18,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/505/1546/2.400.jpg,Épicerie,unknown
0025675051546,Paskesz Noshkes Onion Large,3.32,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/505/1546/2.400.jpg,Épicerie,unknown
0025675051850,Trumpets,3.42,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/505/1850/2.400.jpg,Épicerie,unknown
0025675051850,Trumpets,2.83,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/505/1850/2.400.jpg,Épicerie,unknown
0025675051850,Trumpets,3.34,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/505/1850/2.400.jpg,Épicerie,unknown
0025675120020,Sour Sticks Framboise100g--43,3.3,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/0020/7.400.jpg,Épicerie,unknown
0025675120020,Sour Sticks Framboise100g--43,2.45,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/0020/7.400.jpg,Épicerie,unknown
0025675120020,Sour Sticks Framboise100g--43,2.67,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/0020/7.400.jpg,Épicerie,unknown
0025675120037,Sour Sticks Fraise,3.4,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/0037/1.400.jpg,Snacks,unknown
0025675120037,Sour Sticks Fraise,3.46,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/0037/1.400.jpg,Snacks,unknown
0025675120037,Sour Sticks Fraise,3.16,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/0037/1.400.jpg,Snacks,unknown
0025675120099,Sour Sticks  Pink Lemonade Flavored,2.67,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/0099/6.400.jpg,Épicerie,unknown
0025675120099,Sour Sticks  Pink Lemonade Flavored,3.2,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/0099/6.400.jpg,Épicerie,unknown
0025675120099,Sour Sticks  Pink Lemonade Flavored,2.69,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/0099/6.400.jpg,Épicerie,unknown
0025675120105,Sour Sticks Cerise,3.16,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/0105/1.400.jpg,Épicerie,unknown
0025675120105,Sour Sticks Cerise,3.03,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/0105/1.400.jpg,Épicerie,unknown
0025675120105,Sour Sticks Cerise,3.01,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/0105/1.400.jpg,Épicerie,unknown
0025675120457,Paskesz Oodles Cherry,3.37,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/0457/1.400.jpg,Épicerie,unknown
0025675120457,Paskesz Oodles Cherry,3.26,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/0457/1.400.jpg,Épicerie,unknown
0025675120457,Paskesz Oodles Cherry,3.04,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/0457/1.400.jpg,Épicerie,unknown
0025675121027,Paskesz Sour Belts 4X4 4 Oz,3.46,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/1027/11.400.jpg,Snacks,e
0025675121027,Paskesz Sour Belts 4X4 4 Oz,3.19,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/1027/11.400.jpg,Snacks,e
0025675121027,Paskesz Sour Belts 4X4 4 Oz,2.71,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/1027/11.400.jpg,Snacks,e
0025675121041,Sour belts candy raspberry,2.63,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/1041/8.400.jpg,Snacks,e
0025675121041,Sour belts candy raspberry,2.48,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/1041/8.400.jpg,Snacks,e
0025675121041,Sour belts candy raspberry,2.89,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/1041/8.400.jpg,Snacks,e
0025675121058,Sour belts candy apple,3.24,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/1058/7.400.jpg,Snacks,e
0025675121058,Sour belts candy apple,2.4,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/1058/7.400.jpg,Snacks,e
0025675121058,Sour belts candy apple,3.47,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/1058/7.400.jpg,Snacks,e
0025675121171,Sour mini belts strawberry,2.82,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/1171/4.400.jpg,Snacks,e
0025675121171,Sour mini belts strawberry,3.24,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/1171/4.400.jpg,Snacks,e
0025675121171,Sour mini belts strawberry,3.05,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/1171/4.400.jpg,Snacks,e
0025675124783,Paskesz Mini Marshmallows,3.32,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/4783/2.400.jpg,Épicerie,unknown
0025675124783,Paskesz Mini Marshmallows,3.21,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/567/512/4783/2.400.jpg,Épicerie,unknown
